% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
1.69	1	1	170	1	2	28	2196	0	0	0
1.691	1	2	170	2	1	28	2196	0	0	0
1.692	1	1	170	3	2	28	2196	0	0	0
1.693	1	2	170	4	1	28	2196	0	0	0
1.694	1	1	170	5	2	28	2196	0	0	0
1.695	1	2	170	6	1	28	2196	0	0	0
1.696	1	1	170	7	2	28	2196	0	0	0
1.697	1	2	170	8	1	28	2196	0	0	0
1.698	1	1	170	9	2	28	2196	0	0	0
1.699	1	2	170	10	1	28	2196	0	0	0
1.7	1	1	171	1	2	28	2196	0	0	0
1.701	1	2	171	2	1	28	2196	0	0	0
1.702	1	1	171	3	2	28	2196	0	0	0
1.703	1	2	171	4	1	28	2196	0	0	0
1.704	1	1	171	5	2	28	2196	0	0	0
1.705	1	2	171	6	1	28	2196	0	0	0
1.706	1	1	171	7	2	28	2196	0	0	0
1.707	1	2	171	8	1	28	2196	0	0	0
1.708	1	1	171	9	2	28	2196	0	0	0
1.709	1	2	171	10	1	28	2196	0	0	0
1.71	1	1	172	1	2	28	2196	0	0	0
1.711	1	2	172	2	1	28	2196	0	0	0
1.712	1	1	172	3	2	28	2196	0	0	0
1.713	1	2	172	4	1	28	2196	0	0	0
1.714	1	1	172	5	2	28	2196	0	0	0
1.715	1	2	172	6	1	28	2196	0	0	0
1.716	1	1	172	7	2	28	2196	0	0	0
1.717	1	2	172	8	1	28	2196	0	0	0
1.718	1	1	172	9	2	28	2196	0	0	0
1.719	1	2	172	10	1	28	2196	0	0	0
1.72	1	1	173	1	2	28	2196	0	0	0
1.721	1	2	173	2	1	28	2196	0	0	0
1.722	1	1	173	3	2	28	2196	0	0	0
1.723	1	2	173	4	1	28	2196	0	0	0
1.724	1	1	173	5	2	28	2196	0	0	0
1.725	1	2	173	6	1	28	2196	0	0	0
1.726	1	1	173	7	2	28	2196	0	0	0
1.727	1	2	173	8	1	28	2196	0	0	0
1.728	1	1	173	9	2	28	2196	0	0	0
1.729	1	2	173	10	1	28	2196	0	0	0
1.73	1	1	174	1	2	28	2196	0	0	0
1.731	1	2	174	2	1	28	2196	0	0	0
1.732	1	1	174	3	2	28	2196	0	0	0
1.733	1	2	174	4	1	28	2196	0	0	0
1.734	1	1	174	5	2	28	2196	0	0	0
1.735	1	2	174	6	1	28	2196	0	0	0
1.736	1	1	174	7	2	28	2196	0	0	0
1.737	1	2	174	8	1	28	2196	0	0	0
1.738	1	1	174	9	2	28	2196	0	0	0
1.739	1	2	174	10	1	28	2196	0	0	0
1.74	1	1	175	1	2	28	2196	0	0	0
1.741	1	2	175	2	1	28	2196	0	0	0
1.742	1	1	175	3	2	28	2196	0	0	0
1.743	1	2	175	4	1	28	2196	0	0	0
1.744	1	1	175	5	2	28	2196	0	0	0
1.745	1	2	175	6	1	28	2196	0	0	0
1.746	1	1	175	7	2	28	2196	0	0	0
1.747	1	2	175	8	1	28	2196	0	0	0
1.748	1	1	175	9	2	28	2196	0	0	0
1.749	1	2	175	10	1	28	2196	0	0	0
1.75	1	1	176	1	2	28	2196	0	0	0
1.751	1	2	176	2	1	28	2196	0	0	0
1.752	1	1	176	3	2	28	2196	0	0	0
1.753	1	2	176	4	1	28	2196	0	0	0
1.754	1	1	176	5	2	28	2196	0	0	0
1.755	1	2	176	6	1	28	2196	0	0	0
1.756	1	1	176	7	2	28	2196	0	0	0
1.757	1	2	176	8	1	28	2196	0	0	0
1.758	1	1	176	9	2	28	2196	0	0	0
1.759	1	2	176	10	1	28	2196	0	0	0
1.76	1	1	177	1	2	28	2196	0	0	0
1.761	1	2	177	2	1	28	2196	0	0	0
1.762	1	1	177	3	2	28	2196	0	0	0
1.763	1	2	177	4	1	28	2196	0	0	0
1.764	1	1	177	5	2	28	2196	0	0	0
1.765	1	2	177	6	1	28	2196	0	0	0
1.766	1	1	177	7	2	28	2196	0	0	0
1.767	1	2	177	8	1	28	2196	0	0	0
1.768	1	1	177	9	2	28	2196	0	0	0
1.769	1	2	177	10	1	28	2196	0	0	0
1.77	1	1	178	1	2	28	2196	0	0	0
1.771	1	2	178	2	1	28	2196	0	0	0
1.772	1	1	178	3	2	28	2196	0	0	0
1.773	1	2	178	4	1	28	2196	0	0	0
1.774	1	1	178	5	2	28	2196	0	0	0
1.775	1	2	178	6	1	28	2196	0	0	0
1.776	1	1	178	7	2	28	2196	0	0	0
1.777	1	2	178	8	1	28	2196	0	0	0
1.778	1	1	178	9	2	28	2196	0	0	0
1.779	1	2	178	10	1	28	2196	0	0	0
1.78	1	1	179	1	2	28	2196	0	0	0
1.781	1	2	179	2	1	28	2196	0	0	0
1.782	1	1	179	3	2	28	2196	0	0	0
1.783	1	2	179	4	1	28	2196	0	0	0
1.784	1	1	179	5	2	28	2196	0	0	0
1.785	1	2	179	6	1	28	2196	0	0	0
1.786	1	1	179	7	2	28	2196	0	0	0
1.787	1	2	179	8	1	28	2196	0	0	0
1.788	1	1	179	9	2	28	2196	0	0	0
1.789	1	2	179	10	1	28	2196	0	0	0
1.79	1	1	180	1	2	28	2196	0	0	0
1.791	1	2	180	2	1	28	2196	0	0	0
1.792	1	1	180	3	2	28	2196	0	0	0
1.793	1	2	180	4	1	28	2196	0	0	0
1.794	1	1	180	5	2	28	2196	0	0	0
1.795	1	2	180	6	1	28	2196	0	0	0
1.796	1	1	180	7	2	28	2196	0	0	0
1.797	1	2	180	8	1	28	2196	0	0	0
1.798	1	1	180	9	2	28	2196	0	0	0
1.799	1	2	180	10	1	28	2196	0	0	0
1.8	1	1	181	1	2	28	2196	0	0	0
1.801	1	2	181	2	1	28	2196	0	0	0
1.802	1	1	181	3	2	28	2196	0	0	0
1.803	1	2	181	4	1	28	2196	0	0	0
1.804	1	1	181	5	2	28	2196	0	0	0
1.805	1	2	181	6	1	28	2196	0	0	0
1.806	1	1	181	7	2	28	2196	0	0	0
1.807	1	2	181	8	1	28	2196	0	0	0
1.808	1	1	181	9	2	28	2196	0	0	0
1.809	1	2	181	10	1	28	2196	0	0	0
1.81	1	1	182	1	2	28	2196	0	0	0
1.811	1	2	182	2	1	28	2196	0	0	0
1.812	1	1	182	3	2	28	2196	0	0	0
1.813	1	2	182	4	1	28	2196	0	0	0
1.814	1	1	182	5	2	28	2196	0	0	0
1.815	1	2	182	6	1	28	2196	0	0	0
1.816	1	1	182	7	2	28	2196	0	0	0
1.817	1	2	182	8	1	28	2196	0	0	0
1.818	1	1	182	9	2	28	2196	0	0	0
1.819	1	2	182	10	1	28	2196	0	0	0
1.82	1	1	183	1	2	28	2196	0	0	0
1.821	1	2	183	2	1	28	2196	0	0	0
1.822	1	1	183	3	2	28	2196	0	0	0
1.823	1	2	183	4	1	28	2196	0	0	0
1.824	1	1	183	5	2	28	2196	0	0	0
1.825	1	2	183	6	1	28	2196	0	0	0
1.826	1	1	183	7	2	28	2196	0	0	0
1.827	1	2	183	8	1	28	2196	0	0	0
1.828	1	1	183	9	2	28	2196	0	0	0
1.829	1	2	183	10	1	28	2196	0	0	0
1.83	1	1	184	1	2	28	2196	0	0	0
1.831	1	2	184	2	1	28	2196	0	0	0
1.832	1	1	184	3	2	28	2196	0	0	0
1.833	1	2	184	4	1	28	2196	0	0	0
1.834	1	1	184	5	2	28	2196	0	0	0
1.835	1	2	184	6	1	28	2196	0	0	0
1.836	1	1	184	7	2	28	2196	0	0	0
1.837	1	2	184	8	1	28	2196	0	0	0
1.838	1	1	184	9	2	28	2196	0	0	0
1.839	1	2	184	10	1	28	2196	0	0	0
1.84	1	1	185	1	2	28	2196	0	0	0
1.841	1	2	185	2	1	28	2196	0	0	0
1.842	1	1	185	3	2	28	2196	0	0	0
1.843	1	2	185	4	1	28	2196	0	0	0
1.844	1	1	185	5	2	28	2196	0	0	0
1.845	1	2	185	6	1	28	2196	0	0	0
1.846	1	1	185	7	2	28	2196	0	0	0
1.847	1	2	185	8	1	28	2196	0	0	0
1.848	1	1	185	9	2	28	2196	0	0	0
1.849	1	2	185	10	1	28	2196	0	0	0
1.85	1	1	186	1	2	28	2196	0	0	0
1.851	1	2	186	2	1	28	2196	0	0	0
1.852	1	1	186	3	2	28	2196	0	0	0
1.853	1	2	186	4	1	28	2196	0	0	0
1.854	1	1	186	5	2	28	2196	0	0	0
1.855	1	2	186	6	1	28	2196	0	0	0
1.856	1	1	186	7	2	28	2196	0	0	0
1.857	1	2	186	8	1	28	2196	0	0	0
1.858	1	1	186	9	2	28	2196	0	0	0
1.859	1	2	186	10	1	28	2196	0	0	0
1.86	1	1	187	1	2	28	2196	0	0	0
1.861	1	2	187	2	1	28	2196	0	0	0
1.862	1	1	187	3	2	28	2196	0	0	0
1.863	1	2	187	4	1	28	2196	0	0	0
1.864	1	1	187	5	2	28	2196	0	0	0
1.865	1	2	187	6	1	28	2196	0	0	0
1.866	1	1	187	7	2	28	2196	0	0	0
1.867	1	2	187	8	1	28	2196	0	0	0
1.868	1	1	187	9	2	28	2196	0	0	0
1.869	1	2	187	10	1	28	2196	0	0	0
1.87	1	1	188	1	2	28	2196	0	0	0
1.871	1	2	188	2	1	28	2196	0	0	0
1.872	1	1	188	3	2	28	2196	0	0	0
1.873	1	2	188	4	1	28	2196	0	0	0
1.874	1	1	188	5	2	28	2196	0	0	0
1.875	1	2	188	6	1	28	2196	0	0	0
1.876	1	1	188	7	2	28	2196	0	0	0
1.877	1	2	188	8	1	28	2196	0	0	0
1.878	1	1	188	9	2	28	2196	0	0	0
1.879	1	2	188	10	1	28	2196	0	0	0
1.88	1	1	189	1	2	28	2196	0	0	0
1.881	1	2	189	2	1	28	2196	0	0	0
1.882	1	1	189	3	2	28	2196	0	0	0
1.883	1	2	189	4	1	28	2196	0	0	0
1.884	1	1	189	5	2	28	2196	0	0	0
1.885	1	2	189	6	1	28	2196	0	0	0
1.886	1	1	189	7	2	28	2196	0	0	0
1.887	1	2	189	8	1	28	2196	0	0	0
1.888	1	1	189	9	2	28	2196	0	0	0
1.889	1	2	189	10	1	28	2196	0	0	0
1.89	1	1	190	1	2	28	2196	0	0	0
1.891	1	2	190	2	1	28	2196	0	0	0
1.892	1	1	190	3	2	28	2196	0	0	0
1.893	1	2	190	4	1	28	2196	0	0	0
1.894	1	1	190	5	2	28	2196	0	0	0
1.895	1	2	190	6	1	28	2196	0	0	0
1.896	1	1	190	7	2	28	2196	0	0	0
1.897	1	2	190	8	1	28	2196	0	0	0
1.898	1	1	190	9	2	28	2196	0	0	0
1.899	1	2	190	10	1	28	2196	0	0	0
1.9	1	1	191	1	2	28	2196	0	0	0
1.901	1	2	191	2	1	28	2196	0	0	0
1.902	1	1	191	3	2	28	2196	0	0	0
1.903	1	2	191	4	1	28	2196	0	0	0
1.904	1	1	191	5	2	28	2196	0	0	0
1.905	1	2	191	6	1	28	2196	0	0	0
1.906	1	1	191	7	2	28	2196	0	0	0
1.907	1	2	191	8	1	28	2196	0	0	0
1.908	1	1	191	9	2	28	2196	0	0	0
1.909	1	2	191	10	1	28	2196	0	0	0
1.91	1	1	192	1	2	28	2196	0	0	0
1.911	1	2	192	2	1	28	2196	0	0	0
1.912	1	1	192	3	2	28	2196	0	0	0
1.913	1	2	192	4	1	28	2196	0	0	0
1.914	1	1	192	5	2	28	2196	0	0	0
1.915	1	2	192	6	1	28	2196	0	0	0
1.916	1	1	192	7	2	28	2196	0	0	0
1.917	1	2	192	8	1	28	2196	0	0	0
1.918	1	1	192	9	2	28	2196	0	0	0
1.919	1	2	192	10	1	28	2196	0	0	0
1.92	1	1	193	1	2	28	2196	0	0	0
1.921	1	2	193	2	1	28	2196	0	0	0
1.922	1	1	193	3	2	28	2196	0	0	0
1.923	1	2	193	4	1	28	2196	0	0	0
1.924	1	1	193	5	2	28	2196	0	0	0
1.925	1	2	193	6	1	28	2196	0	0	0
1.926	1	1	193	7	2	28	2196	0	0	0
1.927	1	2	193	8	1	28	2196	0	0	0
1.928	1	1	193	9	2	28	2196	0	0	0
1.929	1	2	193	10	1	28	2196	0	0	0
1.93	1	1	194	1	2	28	2196	0	0	0
1.931	1	2	194	2	1	28	2196	0	0	0
1.932	1	1	194	3	2	28	2196	0	0	0
1.933	1	2	194	4	1	28	2196	0	0	0
1.934	1	1	194	5	2	28	2196	0	0	0
1.935	1	2	194	6	1	28	2196	0	0	0
1.936	1	1	194	7	2	28	2196	0	0	0
1.937	1	2	194	8	1	28	2196	0	0	0
1.938	1	1	194	9	2	28	2196	0	0	0
1.939	1	2	194	10	1	28	2196	0	0	0
1.94	1	1	195	1	2	28	2196	0	0	0
1.941	1	2	195	2	1	28	2196	0	0	0
1.942	1	1	195	3	2	28	2196	0	0	0
1.943	1	2	195	4	1	28	2196	0	0	0
1.944	1	1	195	5	2	28	2196	0	0	0
1.945	1	2	195	6	1	28	2196	0	0	0
1.946	1	1	195	7	2	28	2196	0	0	0
1.947	1	2	195	8	1	28	2196	0	0	0
1.948	1	1	195	9	2	28	2196	0	0	0
1.949	1	2	195	10	1	28	2196	0	0	0
1.95	1	1	196	1	2	28	2196	0	0	0
1.951	1	2	196	2	1	28	2196	0	0	0
1.952	1	1	196	3	2	28	2196	0	0	0
1.953	1	2	196	4	1	28	2196	0	0	0
1.954	1	1	196	5	2	28	2196	0	0	0
1.955	1	2	196	6	1	28	2196	0	0	0
1.956	1	1	196	7	2	28	2196	0	0	0
1.957	1	2	196	8	1	28	2196	0	0	0
1.958	1	1	196	9	2	28	2196	0	0	0
1.959	1	2	196	10	1	28	2196	0	0	0
1.96	1	1	197	1	2	28	2196	0	0	0
1.961	1	2	197	2	1	28	2196	0	0	0
1.962	1	1	197	3	2	28	2196	0	0	0
1.963	1	2	197	4	1	28	2196	0	0	0
1.964	1	1	197	5	2	28	2196	0	0	0
1.965	1	2	197	6	1	28	2196	0	0	0
1.966	1	1	197	7	2	28	2196	0	0	0
1.967	1	2	197	8	1	28	2196	0	0	0
1.968	1	1	197	9	2	28	2196	0	0	0
1.969	1	2	197	10	1	28	2196	0	0	0
1.97	1	1	198	1	2	28	2196	0	0	0
1.971	1	2	198	2	1	28	2196	0	0	0
1.972	1	1	198	3	2	28	2196	0	0	0
1.973	1	2	198	4	1	28	2196	0	0	0
1.974	1	1	198	5	2	28	2196	0	0	0
1.975	1	2	198	6	1	28	2196	0	0	0
1.976	1	1	198	7	2	28	2196	0	0	0
1.977	1	2	198	8	1	28	2196	0	0	0
1.978	1	1	198	9	2	28	2196	0	0	0
1.979	1	2	198	10	1	28	2196	0	0	0
1.98	1	1	199	1	2	28	2196	0	0	0
1.981	1	2	199	2	1	28	2196	0	0	0
1.982	1	1	199	3	2	28	2196	0	0	0
1.983	1	2	199	4	1	28	2196	0	0	0
1.984	1	1	199	5	2	28	2196	0	0	0
1.985	1	2	199	6	1	28	2196	0	0	0
1.986	1	1	199	7	2	28	2196	0	0	0
1.987	1	2	199	8	1	28	2196	0	0	0
1.988	1	1	199	9	2	28	2196	0	0	0
1.989	1	2	199	10	1	28	2196	0	0	0
1.99	1	1	200	1	2	28	2196	0	0	0
1.991	1	2	200	2	1	28	2196	0	0	0
1.992	1	1	200	3	2	28	2196	0	0	0
1.993	1	2	200	4	1	28	2196	0	0	0
1.994	1	1	200	5	2	28	2196	0	0	0
1.995	1	2	200	6	1	28	2196	0	0	0
1.996	1	1	200	7	2	28	2196	0	0	0
1.997	1	2	200	8	1	28	2196	0	0	0
1.998	1	1	200	9	2	28	2196	0	0	0
1.999	1	2	200	10	1	28	2196	0	0	0
2	1	1	201	1	2	28	2196	0	0	0
2.001	1	2	201	2	1	28	2196	0	0	0
2.002	1	1	201	3	2	28	2196	0	0	0
2.003	1	2	201	4	1	28	2196	0	0	0
2.004	1	1	201	5	2	28	2196	0	0	0
2.005	1	2	201	6	1	28	2196	0	0	0
2.006	1	1	201	7	2	28	2196	0	0	0
2.007	1	2	201	8	1	28	2196	0	0	0
2.008	1	1	201	9	2	28	2196	0	0	0
2.009	1	2	201	10	1	28	2196	0	0	0
2.01	1	1	202	1	2	28	2196	0	0	0
2.011	1	2	202	2	1	28	2196	0	0	0
2.012	1	1	202	3	2	28	2196	0	0	0
2.013	1	2	202	4	1	28	2196	0	0	0
2.014	1	1	202	5	2	28	2196	0	0	0
2.015	1	2	202	6	1	28	2196	0	0	0
2.016	1	1	202	7	2	28	2196	0	0	0
2.017	1	2	202	8	1	28	2196	0	0	0
2.018	1	1	202	9	2	28	2196	0	0	0
2.019	1	2	202	10	1	28	2196	0	0	0
2.02	1	1	203	1	2	28	2196	0	0	0
2.021	1	2	203	2	1	28	2196	0	0	0
2.022	1	1	203	3	2	28	2196	0	0	0
2.023	1	2	203	4	1	28	2196	0	0	0
2.024	1	1	203	5	2	28	2196	0	0	0
2.025	1	2	203	6	1	28	2196	0	0	0
2.026	1	1	203	7	2	28	2196	0	0	0
2.027	1	2	203	8	1	28	2196	0	0	0
2.028	1	1	203	9	2	28	2196	0	0	0
2.029	1	2	203	10	1	28	2196	0	0	0
2.03	1	1	204	1	2	28	2196	0	0	0
2.031	1	2	204	2	1	28	2196	0	0	0
2.032	1	1	204	3	2	28	2196	0	0	0
2.033	1	2	204	4	1	28	2196	0	0	0
2.034	1	1	204	5	2	28	2196	0	0	0
2.035	1	2	204	6	1	28	2196	0	0	0
2.036	1	1	204	7	2	28	2196	0	0	0
2.037	1	2	204	8	1	28	2196	0	0	0
2.038	1	1	204	9	2	28	2196	0	0	0
2.039	1	2	204	10	1	28	2196	0	0	0
2.04	1	1	205	1	2	28	2196	0	0	0
2.041	1	2	205	2	1	28	2196	0	0	0
2.042	1	1	205	3	2	28	2196	0	0	0
2.043	1	2	205	4	1	28	2196	0	0	0
2.044	1	1	205	5	2	28	2196	0	0	0
2.045	1	2	205	6	1	28	2196	0	0	0
2.046	1	1	205	7	2	28	2196	0	0	0
2.047	1	2	205	8	1	28	2196	0	0	0
2.048	1	1	205	9	2	28	2196	0	0	0
2.049	1	2	205	10	1	28	2196	0	0	0
2.05	1	1	206	1	2	28	2196	0	0	0
2.051	1	2	206	2	1	28	2196	0	0	0
2.052	1	1	206	3	2	28	2196	0	0	0
2.053	1	2	206	4	1	28	2196	0	0	0
2.054	1	1	206	5	2	28	2196	0	0	0
2.055	1	2	206	6	1	28	2196	0	0	0
2.056	1	1	206	7	2	28	2196	0	0	0
2.057	1	2	206	8	1	28	2196	0	0	0
2.058	1	1	206	9	2	28	2196	0	0	0
2.059	1	2	206	10	1	28	2196	0	0	0
2.06	1	1	207	1	2	28	2196	0	0	0
2.061	1	2	207	2	1	28	2196	0	0	0
2.062	1	1	207	3	2	28	2196	0	0	0
2.063	1	2	207	4	1	28	2196	0	0	0
2.064	1	1	207	5	2	28	2196	0	0	0
2.065	1	2	207	6	1	28	2196	0	0	0
2.066	1	1	207	7	2	28	2196	0	0	0
2.067	1	2	207	8	1	28	2196	0	0	0
2.068	1	1	207	9	2	28	2196	0	0	0
2.069	1	2	207	10	1	28	2196	0	0	0
2.07	1	1	208	1	2	28	2196	0	0	0
2.071	1	2	208	2	1	28	2196	0	0	0
2.072	1	1	208	3	2	28	2196	0	0	0
2.073	1	2	208	4	1	28	2196	0	0	0
2.074	1	1	208	5	2	28	2196	0	0	0
2.075	1	2	208	6	1	28	2196	0	0	0
2.076	1	1	208	7	2	28	2196	0	0	0
2.077	1	2	208	8	1	28	2196	0	0	0
2.078	1	1	208	9	2	28	2196	0	0	0
2.079	1	2	208	10	1	28	2196	0	0	0
2.08	1	1	209	1	2	28	2196	0	0	0
2.081	1	2	209	2	1	28	2196	0	0	0
2.082	1	1	209	3	2	28	2196	0	0	0
2.083	1	2	209	4	1	28	2196	0	0	0
2.084	1	1	209	5	2	28	2196	0	0	0
2.085	1	2	209	6	1	28	2196	0	0	0
2.086	1	1	209	7	2	28	2196	0	0	0
2.087	1	2	209	8	1	28	2196	0	0	0
2.088	1	1	209	9	2	28	2196	0	0	0
2.089	1	2	209	10	1	28	2196	0	0	0
2.09	1	1	210	1	2	28	2196	0	0	0
2.091	1	2	210	2	1	28	2196	0	0	0
2.092	1	1	210	3	2	28	2196	0	0	0
2.093	1	2	210	4	1	28	2196	0	0	0
2.094	1	1	210	5	2	28	2196	0	0	0
2.095	1	2	210	6	1	28	2196	0	0	0
2.096	1	1	210	7	2	28	2196	0	0	0
2.097	1	2	210	8	1	28	2196	0	0	0
2.098	1	1	210	9	2	28	2196	0	0	0
2.099	1	2	210	10	1	28	2196	0	0	0
2.1	1	1	211	1	2	28	2196	0	0	0
2.101	1	2	211	2	1	28	2196	0	0	0
2.102	1	1	211	3	2	28	2196	0	0	0
2.103	1	2	211	4	1	28	2196	0	0	0
2.104	1	1	211	5	2	28	2196	0	0	0
2.105	1	2	211	6	1	28	2196	0	0	0
2.106	1	1	211	7	2	28	2196	0	0	0
2.107	1	2	211	8	1	28	2196	0	0	0
2.108	1	1	211	9	2	28	2196	0	0	0
2.109	1	2	211	10	1	28	2196	0	0	0
2.11	1	1	212	1	2	28	2196	0	0	0
2.111	1	2	212	2	1	28	2196	0	0	0
2.112	1	1	212	3	2	28	2196	0	0	0
2.113	1	2	212	4	1	28	2196	0	0	0
2.114	1	1	212	5	2	28	2196	0	0	0
2.115	1	2	212	6	1	28	2196	0	0	0
2.116	1	1	212	7	2	28	2196	0	0	0
2.117	1	2	212	8	1	28	2196	0	0	0
2.118	1	1	212	9	2	28	2196	0	0	0
2.119	1	2	212	10	1	28	2196	0	0	0
2.12	1	1	213	1	2	28	2196	0	0	0
2.121	1	2	213	2	1	28	2196	0	0	0
2.122	1	1	213	3	2	28	2196	0	0	0
2.123	1	2	213	4	1	28	2196	0	0	0
2.124	1	1	213	5	2	28	2196	0	0	0
2.125	1	2	213	6	1	28	2196	0	0	0
2.126	1	1	213	7	2	28	2196	0	0	0
2.127	1	2	213	8	1	28	2196	0	0	0
2.128	1	1	213	9	2	28	2196	0	0	0
2.129	1	2	213	10	1	28	2196	0	0	0
2.13	1	1	214	1	2	28	2196	0	0	0
2.131	1	2	214	2	1	28	2196	0	0	0
2.132	1	1	214	3	2	28	2196	0	0	0
2.133	1	2	214	4	1	28	2196	0	0	0
2.134	1	1	214	5	2	28	2196	0	0	0
2.135	1	2	214	6	1	28	2196	0	0	0
2.136	1	1	214	7	2	28	2196	0	0	0
2.137	1	2	214	8	1	28	2196	0	0	0
2.138	1	1	214	9	2	28	2196	0	0	0
2.139	1	2	214	10	1	28	2196	0	0	0
2.14	1	1	215	1	2	28	2196	0	0	0
2.141	1	2	215	2	1	28	2196	0	0	0
2.142	1	1	215	3	2	28	2196	0	0	0
2.143	1	2	215	4	1	28	2196	0	0	0
2.144	1	1	215	5	2	28	2196	0	0	0
2.145	1	2	215	6	1	28	2196	0	0	0
2.146	1	1	215	7	2	28	2196	0	0	0
2.147	1	2	215	8	1	28	2196	0	0	0
2.148	1	1	215	9	2	28	2196	0	0	0
2.149	1	2	215	10	1	28	2196	0	0	0
2.15	1	1	216	1	2	28	2196	0	0	0
2.151	1	2	216	2	1	28	2196	0	0	0
2.152	1	1	216	3	2	28	2196	0	0	0
2.153	1	2	216	4	1	28	2196	0	0	0
2.154	1	1	216	5	2	28	2196	0	0	0
2.155	1	2	216	6	1	28	2196	0	0	0
2.156	1	1	216	7	2	28	2196	0	0	0
2.157	1	2	216	8	1	28	2196	0	0	0
2.158	1	1	216	9	2	28	2196	0	0	0
2.159	1	2	216	10	1	28	2196	0	0	0
2.16	1	1	217	1	2	28	2196	0	0	0
2.161	1	2	217	2	1	28	2196	0	0	0
2.162	1	1	217	3	2	28	2196	0	0	0
2.163	1	2	217	4	1	28	2196	0	0	0
2.164	1	1	217	5	2	28	2196	0	0	0
2.165	1	2	217	6	1	28	2196	0	0	0
2.166	1	1	217	7	2	28	2196	0	0	0
2.167	1	2	217	8	1	28	2196	0	0	0
2.168	1	1	217	9	2	28	2196	0	0	0
2.169	1	2	217	10	1	28	2196	0	0	0
2.17	1	1	218	1	2	28	2196	0	0	0
2.171	1	2	218	2	1	28	2196	0	0	0
2.172	1	1	218	3	2	28	2196	0	0	0
2.173	1	2	218	4	1	28	2196	0	0	0
2.174	1	1	218	5	2	28	2196	0	0	0
2.175	1	2	218	6	1	28	2196	0	0	0
2.176	1	1	218	7	2	28	2196	0	0	0
2.177	1	2	218	8	1	28	2196	0	0	0
2.178	1	1	218	9	2	28	2196	0	0	0
2.179	1	2	218	10	1	28	2196	0	0	0
2.18	1	1	219	1	2	28	2196	0	0	0
2.181	1	2	219	2	1	28	2196	0	0	0
2.182	1	1	219	3	2	28	2196	0	0	0
2.183	1	2	219	4	1	28	2196	0	0	0
2.184	1	1	219	5	2	28	2196	0	0	0
2.185	1	2	219	6	1	28	2196	0	0	0
2.186	1	1	219	7	2	28	2196	0	0	0
2.187	1	2	219	8	1	28	2196	0	0	0
2.188	1	1	219	9	2	28	2196	0	0	0
2.189	1	2	219	10	1	28	2196	0	0	0
2.19	1	1	220	1	2	28	2196	0	0	0
2.191	1	2	220	2	1	28	2196	0	0	0
2.192	1	1	220	3	2	28	2196	0	0	0
2.193	1	2	220	4	1	28	2196	0	0	0
2.194	1	1	220	5	2	28	2196	0	0	0
2.195	1	2	220	6	1	28	2196	0	0	0
2.196	1	1	220	7	2	28	2196	0	0	0
2.197	1	2	220	8	1	28	2196	0	0	0
2.198	1	1	220	9	2	28	2196	0	0	0
2.199	1	2	220	10	1	28	2196	0	0	0
2.2	1	1	221	1	2	28	2196	0	0	0
2.201	1	2	221	2	1	28	2196	0	0	0
2.202	1	1	221	3	2	28	2196	0	0	0
2.203	1	2	221	4	1	28	2196	0	0	0
2.204	1	1	221	5	2	28	2196	0	0	0
2.205	1	2	221	6	1	28	2196	0	0	0
2.206	1	1	221	7	2	28	2196	0	0	0
2.207	1	2	221	8	1	28	2196	0	0	0
2.208	1	1	221	9	2	28	2196	0	0	0
2.209	1	2	221	10	1	28	2196	0	0	0
2.21	1	1	222	1	2	28	2196	0	0	0
2.211	1	2	222	2	1	28	2196	0	0	0
2.212	1	1	222	3	2	28	2196	0	0	0
2.213	1	2	222	4	1	28	2196	0	0	0
2.214	1	1	222	5	2	28	2196	0	0	0
2.215	1	2	222	6	1	28	2196	0	0	0
2.216	1	1	222	7	2	28	2196	0	0	0
2.217	1	2	222	8	1	28	2196	0	0	0
2.218	1	1	222	9	2	28	2196	0	0	0
2.219	1	2	222	10	1	28	2196	0	0	0
2.22	1	1	223	1	2	28	2196	0	0	0
2.221	1	2	223	2	1	28	2196	0	0	0
2.222	1	1	223	3	2	28	2196	0	0	0
2.223	1	2	223	4	1	28	2196	0	0	0
2.224	1	1	223	5	2	28	2196	0	0	0
2.225	1	2	223	6	1	28	2196	0	0	0
2.226	1	1	223	7	2	28	2196	0	0	0
2.227	1	2	223	8	1	28	2196	0	0	0
2.228	1	1	223	9	2	28	2196	0	0	0
2.229	1	2	223	10	1	28	2196	0	0	0
2.23	1	1	224	1	2	28	2196	0	0	0
2.231	1	2	224	2	1	28	2196	0	0	0
2.232	1	1	224	3	2	28	2196	0	0	0
2.233	1	2	224	4	1	28	2196	0	0	0
2.234	1	1	224	5	2	28	2196	0	0	0
2.235	1	2	224	6	1	28	2196	0	0	0
2.236	1	1	224	7	2	28	2196	0	0	0
2.237	1	2	224	8	1	28	2196	0	0	0
2.238	1	1	224	9	2	28	2196	0	0	0
2.239	1	2	224	10	1	28	2196	0	0	0
2.24	1	1	225	1	2	28	2196	0	0	0
2.241	1	2	225	2	1	28	2196	0	0	0
2.242	1	1	225	3	2	28	2196	0	0	0
2.243	1	2	225	4	1	28	2196	0	0	0
2.244	1	1	225	5	2	28	2196	0	0	0
2.245	1	2	225	6	1	28	2196	0	0	0
2.246	1	1	225	7	2	28	2196	0	0	0
